period,year,quarter,region,rent_index,asking_mean_eur_sqm,asking_median_eur_sqm,asking_p25_eur_sqm,asking_p75_eur_sqm,index_qoq_pct,index_yoy_pct,is_national_reference
2017-Q4,2017,4,Rhein-Erft-Kreis,106.004852,8.140000,8.040000,7.000000,9.090000,-0.964554,1.350110,False
2018-Q1,2018,1,Rhein-Erft-Kreis,107.563812,8.230000,8.060000,7.140000,9.220000,1.470650,2.501107,False
2018-Q2,2018,2,Rhein-Erft-Kreis,108.822723,8.310000,8.180000,7.170000,9.200000,1.170385,2.331469,False
2018-Q3,2018,3,Rhein-Erft-Kreis,109.075302,8.390000,8.330000,7.270000,9.500000,0.232101,1.904026,False
2018-Q4,2018,4,Rhein-Erft-Kreis,110.857552,8.470000,8.410000,7.330000,9.630000,1.633962,4.577809,False
2019-Q1,2019,1,Rhein-Erft-Kreis,111.365631,8.670000,8.500000,7.500000,9.890000,0.458317,3.534478,False
2019-Q2,2019,2,Rhein-Erft-Kreis,113.602295,8.810000,8.750000,7.680000,9.970000,2.008397,4.392071,False
2019-Q3,2019,3,Rhein-Erft-Kreis,113.397774,8.780000,8.630000,7.640000,10.000000,-0.180033,3.962833,False
2019-Q4,2019,4,Rhein-Erft-Kreis,114.489105,8.820000,8.750000,7.600000,9.900000,0.962392,3.275874,False
2020-Q1,2020,1,Rhein-Erft-Kreis,116.417877,9.000000,8.970000,7.730000,10.000000,1.684677,4.536630,False
2020-Q2,2020,2,Rhein-Erft-Kreis,118.150986,9.020000,9.000000,7.800000,10.000000,1.488696,4.004048,False
2020-Q3,2020,3,Rhein-Erft-Kreis,118.502457,9.110000,9.020000,7.860000,10.240000,0.297476,4.501572,False
2020-Q4,2020,4,Rhein-Erft-Kreis,121.570251,9.420000,9.360000,8.130000,10.530000,2.588803,6.184996,False
2021-Q1,2021,1,Rhein-Erft-Kreis,121.714554,9.530000,9.440000,8.190000,10.750000,0.118699,4.549711,False
2021-Q2,2021,2,Rhein-Erft-Kreis,122.557724,9.520000,9.420000,8.240000,10.710000,0.692744,3.729752,False
2021-Q3,2021,3,Rhein-Erft-Kreis,124.858582,9.720000,9.520000,8.380000,11.000000,1.877366,5.363707,False
2021-Q4,2021,4,Rhein-Erft-Kreis,125.811958,9.750000,9.650000,8.350000,11.030000,0.763565,3.489099,False
2022-Q1,2022,1,Rhein-Erft-Kreis,127.353951,9.930000,9.900000,8.500000,11.120000,1.225632,4.633297,False
2022-Q2,2022,2,Rhein-Erft-Kreis,129.967239,10.120000,10.000000,8.630000,11.430000,2.051989,6.045735,False
2022-Q3,2022,3,Rhein-Erft-Kreis,130.866470,10.130000,10.000000,8.590000,11.540000,0.691890,4.811755,False
2022-Q4,2022,4,Rhein-Erft-Kreis,132.430801,10.360000,10.050000,8.910000,11.710000,1.195364,5.260901,False
2023-Q1,2023,1,Rhein-Erft-Kreis,134.875229,10.560000,10.280000,8.900000,12.140000,1.845815,5.905807,False
2023-Q2,2023,2,Rhein-Erft-Kreis,135.727722,10.740000,10.630000,9.250000,12.300000,0.632061,4.432258,False
2023-Q3,2023,3,Rhein-Erft-Kreis,137.389832,10.840000,10.780000,9.170000,12.370000,1.224591,4.984746,False
2023-Q4,2023,4,Rhein-Erft-Kreis,138.454895,10.750000,10.520000,9.200000,12.220000,0.775213,4.548861,False
2024-Q1,2024,1,Rhein-Erft-Kreis,141.832489,11.060000,11.000000,9.450000,12.790000,2.439490,5.158293,False
2024-Q2,2024,2,Rhein-Erft-Kreis,143.418686,11.190000,11.000000,9.510000,12.930000,1.118359,5.666465,False
2024-Q3,2024,3,Rhein-Erft-Kreis,147.116333,11.470000,11.250000,9.830000,13.200000,2.578219,7.079492,False
2024-Q4,2024,4,Rhein-Erft-Kreis,145.117264,11.410000,11.110000,9.730000,13.080000,-1.358836,4.811942,False
2025-Q1,2025,1,Rhein-Erft-Kreis,147.975708,11.630000,11.360000,9.920000,13.430000,1.969748,4.331320,False
2025-Q2,2025,2,Rhein-Erft-Kreis,149.237411,11.720000,11.540000,9.990000,13.430000,0.852642,4.057160,False
2025-Q3,2025,3,Rhein-Erft-Kreis,151.705338,11.840000,11.900000,10.000000,13.580000,1.653691,3.119303,False
2025-Q4,2025,4,Rhein-Erft-Kreis,154.003357,12.130000,12.020000,10.310000,13.770000,1.514791,6.123388,False
2026-Q1,2026,1,Rhein-Erft-Kreis,155.089539,12.170000,12.050000,10.250000,13.830000,0.705297,4.807431,False
2012-Q1,2012,1,Stuttgart,89.210655,9.480000,9.240000,8.210000,10.540000,,,False
2012-Q2,2012,2,Stuttgart,90.078163,9.630000,9.330000,8.410000,10.580000,0.972426,,False
2012-Q3,2012,3,Stuttgart,91.324699,9.720000,9.500000,8.430000,10.830000,1.383838,,False
2012-Q4,2012,4,Stuttgart,91.360504,9.770000,9.590000,8.430000,10.910000,0.039206,,False
2013-Q1,2013,1,Stuttgart,94.157578,10.210000,10.000000,8.730000,11.440000,3.061578,5.545215,False
2013-Q2,2013,2,Stuttgart,95.662827,10.530000,10.080000,9.000000,11.850000,1.598649,6.199797,False
2013-Q3,2013,3,Stuttgart,95.966988,10.480000,10.000000,8.910000,11.800000,0.317951,5.083278,False
2013-Q4,2013,4,Stuttgart,96.663063,10.510000,10.130000,8.950000,11.830000,0.725328,5.803995,False
2014-Q1,2014,1,Stuttgart,95.846893,10.350000,10.040000,8.890000,11.600000,-0.844345,1.794137,False
2014-Q2,2014,2,Stuttgart,97.097336,10.550000,10.210000,9.110000,11.770000,1.304625,1.499547,False
2014-Q3,2014,3,Stuttgart,97.813454,10.650000,10.310000,9.130000,12.030000,0.737526,1.924064,False
2014-Q4,2014,4,Stuttgart,99.515556,10.730000,10.400000,9.280000,12.000000,1.740152,2.950965,False
2015-Q1,2015,1,Stuttgart,99.363312,10.810000,10.590000,9.250000,12.270000,-0.152986,3.668787,False
2015-Q2,2015,2,Stuttgart,99.745499,11.060000,10.880000,9.550000,12.400000,0.384636,2.727328,False
2015-Q3,2015,3,Stuttgart,100.261131,11.080000,10.830000,9.500000,12.500000,0.516948,2.502394,False
2015-Q4,2015,4,Stuttgart,100.630043,11.130000,10.980000,9.410000,12.950000,0.367951,1.119912,False
2016-Q1,2016,1,Stuttgart,102.038284,11.140000,10.940000,9.530000,12.630000,1.399424,2.692113,False
2016-Q2,2016,2,Stuttgart,104.188614,11.470000,11.220000,9.870000,12.970000,2.107375,4.454452,False
2016-Q3,2016,3,Stuttgart,104.876808,11.590000,11.440000,10.000000,13.000000,0.660527,4.603655,False
2016-Q4,2016,4,Stuttgart,104.866913,11.480000,11.270000,9.670000,13.080000,-0.009435,4.210343,False
2017-Q1,2017,1,Stuttgart,107.366409,11.840000,11.540000,9.970000,13.620000,2.383494,5.221692,False
2017-Q2,2017,2,Stuttgart,109.217339,12.130000,11.860000,10.220000,13.710000,1.723937,4.826559,False
2017-Q3,2017,3,Stuttgart,110.104950,12.290000,12.020000,10.440000,14.000000,0.812702,4.985031,False
2017-Q4,2017,4,Stuttgart,113.186272,12.610000,12.330000,10.740000,14.290000,2.798532,7.933254,False
2018-Q1,2018,1,Stuttgart,113.580429,12.590000,12.400000,10.630000,14.180000,0.348238,5.787676,False
2018-Q2,2018,2,Stuttgart,115.906067,12.940000,12.670000,11.000000,14.600000,2.047569,6.124237,False
2018-Q3,2018,3,Stuttgart,116.707855,13.000000,12.610000,10.860000,14.740000,0.691757,5.996920,False
2018-Q4,2018,4,Stuttgart,116.762642,13.020000,12.830000,11.010000,14.900000,0.046943,3.159721,False
2019-Q1,2019,1,Stuttgart,118.540146,13.160000,12.780000,11.000000,15.000000,1.522322,4.366700,False
2019-Q2,2019,2,Stuttgart,120.726852,13.590000,13.330000,11.460000,15.470000,1.844697,4.159218,False
2019-Q3,2019,3,Stuttgart,120.312012,13.480000,13.210000,11.180000,15.430000,-0.343619,3.088187,False
2019-Q4,2019,4,Stuttgart,120.027077,13.470000,13.240000,11.080000,15.450000,-0.236830,2.795787,False
2020-Q1,2020,1,Stuttgart,123.573547,13.830000,13.640000,11.430000,15.870000,2.954725,4.246158,False
2020-Q2,2020,2,Stuttgart,124.129112,13.880000,13.560000,11.790000,15.710000,0.449582,2.818147,False
2020-Q3,2020,3,Stuttgart,124.324463,14.040000,13.710000,11.970000,15.910000,0.157377,3.335038,False
2020-Q4,2020,4,Stuttgart,125.277115,14.100000,13.860000,12.000000,15.910000,0.766263,4.374045,False
2021-Q1,2021,1,Stuttgart,125.527672,14.130000,13.940000,12.050000,15.910000,0.200002,1.581345,False
2021-Q2,2021,2,Stuttgart,123.966820,13.940000,13.750000,11.880000,15.630000,-1.243433,-0.130745,False
2021-Q3,2021,3,Stuttgart,124.948555,14.050000,13.760000,11.940000,15.790000,0.791934,0.501987,False
2021-Q4,2021,4,Stuttgart,126.089783,14.200000,13.920000,12.080000,15.920000,0.913358,0.648696,False
2022-Q1,2022,1,Stuttgart,126.727905,14.180000,14.000000,12.120000,16.000000,0.506086,0.956150,False
2022-Q2,2022,2,Stuttgart,127.805931,14.350000,14.170000,12.180000,16.180000,0.850662,3.096886,False
2022-Q3,2022,3,Stuttgart,127.226616,14.300000,14.140000,12.220000,16.100000,-0.453277,1.823199,False
2022-Q4,2022,4,Stuttgart,127.778656,14.330000,14.160000,12.130000,16.200000,0.433903,1.339421,False
2023-Q1,2023,1,Stuttgart,130.153641,14.490000,14.200000,12.300000,16.360000,1.858671,2.703221,False
2023-Q2,2023,2,Stuttgart,131.758560,14.710000,14.380000,12.500000,16.750000,1.233096,3.092680,False
2023-Q3,2023,3,Stuttgart,133.007095,14.870000,14.500000,12.570000,16.890000,0.947593,4.543451,False
2023-Q4,2023,4,Stuttgart,133.843948,14.960000,14.640000,12.600000,17.000000,0.629179,4.746718,False
2024-Q1,2024,1,Stuttgart,137.097687,15.350000,15.000000,13.010000,17.330000,2.430994,5.335268,False
2024-Q2,2024,2,Stuttgart,139.035309,15.610000,15.190000,13.040000,17.740000,1.413315,5.522790,False
2024-Q3,2024,3,Stuttgart,138.747238,15.530000,15.150000,13.000000,17.610000,-0.207192,4.315667,False
2024-Q4,2024,4,Stuttgart,138.685089,15.540000,15.250000,13.100000,17.670000,-0.044793,3.617004,False
2025-Q1,2025,1,Stuttgart,141.546494,15.970000,15.660000,13.360000,18.080000,2.063239,3.244990,False
2025-Q2,2025,2,Stuttgart,141.949173,16.030000,15.770000,13.380000,18.310000,0.284486,2.095773,False
2025-Q3,2025,3,Stuttgart,142.657059,16.120000,15.780000,13.570000,18.280000,0.498690,2.817945,False
2025-Q4,2025,4,Stuttgart,143.372070,16.130000,15.680000,13.570000,18.400000,0.501210,3.379586,False
2026-Q1,2026,1,Stuttgart,143.147507,16.250000,15.870000,13.720000,18.460000,-0.156630,1.131086,False
2012-Q1,2012,1,Wiesbaden,92.153076,8.540000,8.370000,7.570000,9.340000,,,False
2012-Q2,2012,2,Wiesbaden,93.408638,8.680000,8.480000,7.680000,9.460000,1.362474,,False
2012-Q3,2012,3,Wiesbaden,94.032356,8.740000,8.580000,7.720000,9.520000,0.667731,,False
2012-Q4,2012,4,Wiesbaden,94.330353,8.810000,8.630000,7.750000,9.650000,0.316908,,False
2013-Q1,2013,1,Wiesbaden,95.750725,9.000000,8.800000,7.890000,9.850000,1.505742,3.903992,False
2013-Q2,2013,2,Wiesbaden,97.127892,9.080000,8.800000,7.940000,9.940000,1.438283,3.981702,False
2013-Q3,2013,3,Wiesbaden,97.293015,9.090000,8.780000,8.000000,9.840000,0.170006,3.467592,False
2013-Q4,2013,4,Wiesbaden,99.014015,9.210000,9.050000,8.140000,10.000000,1.768884,4.965170,False
2014-Q1,2014,1,Wiesbaden,97.308556,9.170000,8.930000,8.040000,10.000000,-1.722443,1.626965,False
2014-Q2,2014,2,Wiesbaden,98.404747,9.300000,9.040000,8.030000,10.080000,1.126511,1.314613,False
2014-Q3,2014,3,Wiesbaden,99.459854,9.360000,9.080000,8.270000,10.000000,1.072212,2.227128,False
2014-Q4,2014,4,Wiesbaden,99.454048,9.370000,9.150000,8.270000,10.090000,-0.005838,0.444415,False
2015-Q1,2015,1,Wiesbaden,99.670280,9.380000,9.150000,8.280000,10.180000,0.217419,2.427047,False
2015-Q2,2015,2,Wiesbaden,99.658669,9.410000,9.170000,8.250000,10.260000,-0.011650,1.274249,False
2015-Q3,2015,3,Wiesbaden,100.204788,9.390000,9.150000,8.270000,10.290000,0.547990,0.748980,False
2015-Q4,2015,4,Wiesbaden,100.466263,9.410000,9.230000,8.330000,10.300000,0.260940,1.017771,False
2016-Q1,2016,1,Wiesbaden,102.542702,9.590000,9.380000,8.550000,10.350000,2.066802,2.881924,False
2016-Q2,2016,2,Wiesbaden,103.678787,9.760000,9.600000,8.660000,10.710000,1.107915,4.033888,False
2016-Q3,2016,3,Wiesbaden,104.922119,9.850000,9.630000,8.800000,10.750000,1.199215,4.707690,False
2016-Q4,2016,4,Wiesbaden,104.630241,9.810000,9.580000,8.670000,10.710000,-0.278185,4.144654,False
2017-Q1,2017,1,Wiesbaden,105.867455,9.930000,9.770000,8.830000,10.790000,1.182462,3.242311,False
2017-Q2,2017,2,Wiesbaden,106.681480,10.080000,9.860000,8.890000,11.020000,0.768910,2.896150,False
2017-Q3,2017,3,Wiesbaden,107.536079,10.180000,10.000000,8.930000,11.290000,0.801075,2.491334,False
2017-Q4,2017,4,Wiesbaden,107.886391,10.220000,10.000000,8.950000,11.190000,0.325762,3.112054,False
2018-Q1,2018,1,Wiesbaden,108.826828,10.300000,10.000000,9.090000,11.190000,0.871692,2.795357,False
2018-Q2,2018,2,Wiesbaden,109.570915,10.390000,10.140000,9.170000,11.250000,0.683735,2.708469,False
2018-Q3,2018,3,Wiesbaden,111.209412,10.500000,10.220000,9.170000,11.600000,1.495375,3.415907,False
2018-Q4,2018,4,Wiesbaden,111.201149,10.610000,10.250000,9.270000,11.710000,-0.007430,3.072453,False
2019-Q1,2019,1,Wiesbaden,111.893082,10.550000,10.330000,9.380000,11.670000,0.622235,2.817553,False
2019-Q2,2019,2,Wiesbaden,113.041725,10.730000,10.500000,9.500000,11.760000,1.026555,3.167638,False
2019-Q3,2019,3,Wiesbaden,113.977028,10.810000,10.600000,9.540000,11.830000,0.827396,2.488653,False
2019-Q4,2019,4,Wiesbaden,114.142471,10.780000,10.520000,9.420000,11.910000,0.145155,2.645047,False
2020-Q1,2020,1,Wiesbaden,115.058319,10.830000,10.530000,9.500000,11.930000,0.802372,2.828805,False
2020-Q2,2020,2,Wiesbaden,117.018768,11.020000,10.740000,9.540000,12.250000,1.703874,3.518208,False
2020-Q3,2020,3,Wiesbaden,116.245010,10.970000,10.710000,9.550000,12.070000,-0.661225,1.989859,False
2020-Q4,2020,4,Wiesbaden,116.400497,10.970000,10.620000,9.540000,12.130000,0.133758,1.978252,False
2021-Q1,2021,1,Wiesbaden,117.824394,11.120000,10.820000,9.800000,12.260000,1.223274,2.404064,False
2021-Q2,2021,2,Wiesbaden,117.622780,11.150000,10.830000,9.750000,12.270000,-0.171114,0.516166,False
2021-Q3,2021,3,Wiesbaden,118.995918,11.290000,11.020000,9.830000,12.550000,1.167409,2.366474,False
2021-Q4,2021,4,Wiesbaden,119.596428,11.270000,11.010000,9.830000,12.500000,0.504647,2.745633,False
2022-Q1,2022,1,Wiesbaden,120.966705,11.550000,11.250000,10.000000,12.790000,1.145751,2.666944,False
2022-Q2,2022,2,Wiesbaden,122.084801,11.600000,11.230000,10.000000,12.980000,0.924300,3.793501,False
2022-Q3,2022,3,Wiesbaden,121.430283,11.490000,11.130000,10.000000,12.730000,-0.536118,2.045754,False
2022-Q4,2022,4,Wiesbaden,122.845184,11.610000,11.370000,10.000000,12.850000,1.165197,2.716433,False
2023-Q1,2023,1,Wiesbaden,123.615723,11.670000,11.350000,10.000000,12.980000,0.627243,2.189873,False
2023-Q2,2023,2,Wiesbaden,126.984871,12.030000,11.670000,10.350000,13.240000,2.725501,4.013661,False
2023-Q3,2023,3,Wiesbaden,126.527794,12.030000,11.650000,10.210000,13.330000,-0.359946,4.197891,False
2023-Q4,2023,4,Wiesbaden,129.923676,12.240000,11.950000,10.450000,13.840000,2.683902,5.762123,False
2024-Q1,2024,1,Wiesbaden,131.540298,12.470000,12.040000,10.500000,14.120000,1.244287,6.410654,False
2024-Q2,2024,2,Wiesbaden,132.990601,12.550000,12.180000,10.720000,13.890000,1.102553,4.729484,False
2024-Q3,2024,3,Wiesbaden,134.839996,12.820000,12.580000,11.000000,14.340000,1.390621,6.569468,False
2024-Q4,2024,4,Wiesbaden,134.757370,12.860000,12.580000,11.030000,14.390000,-0.061277,3.720411,False
2025-Q1,2025,1,Wiesbaden,136.932709,12.950000,12.670000,11.010000,14.440000,1.614263,4.099436,False
2025-Q2,2025,2,Wiesbaden,138.359467,13.210000,12.940000,11.250000,15.000000,1.041941,4.037027,False
2025-Q3,2025,3,Wiesbaden,140.116425,13.390000,13.060000,11.500000,15.000000,1.269850,3.913103,False
2025-Q4,2025,4,Wiesbaden,141.623016,13.610000,13.330000,11.630000,15.290000,1.075243,5.094821,False
2026-Q1,2026,1,Wiesbaden,143.306213,13.590000,13.280000,11.560000,15.150000,1.188505,4.654479,False
2012-Q1,2012,1,Wuppertal,96.539780,5.590000,5.500000,5.000000,6.070000,,,False
2012-Q2,2012,2,Wuppertal,96.782150,5.580000,5.460000,5.000000,6.000000,0.251058,,False
2012-Q3,2012,3,Wuppertal,97.025932,5.600000,5.480000,5.000000,6.040000,0.251887,,False
2012-Q4,2012,4,Wuppertal,96.581406,5.570000,5.410000,5.000000,6.030000,-0.458152,,False
2013-Q1,2013,1,Wuppertal,97.447281,5.610000,5.490000,5.000000,6.020000,0.896524,0.940028,False
2013-Q2,2013,2,Wuppertal,97.742218,5.640000,5.500000,5.000000,6.070000,0.302663,0.991988,False
2013-Q3,2013,3,Wuppertal,97.348259,5.600000,5.480000,5.000000,6.000000,-0.403059,0.332207,False
2013-Q4,2013,4,Wuppertal,98.176353,5.630000,5.500000,5.000000,6.030000,0.850652,1.651403,False
2014-Q1,2014,1,Wuppertal,98.198212,5.700000,5.530000,5.000000,6.170000,0.022264,0.770602,False
2014-Q2,2014,2,Wuppertal,98.911514,5.690000,5.530000,5.070000,6.100000,0.726391,1.196306,False
2014-Q3,2014,3,Wuppertal,98.337257,5.690000,5.510000,5.000000,6.140000,-0.580576,1.015938,False
2014-Q4,2014,4,Wuppertal,99.516907,5.750000,5.560000,5.100000,6.210000,1.199596,1.365454,False
2015-Q1,2015,1,Wuppertal,99.758720,5.770000,5.600000,5.100000,6.220000,0.242988,1.589142,False
2015-Q2,2015,2,Wuppertal,99.777596,5.780000,5.630000,5.100000,6.200000,0.018921,0.875612,False
2015-Q3,2015,3,Wuppertal,99.652580,5.780000,5.560000,5.100000,6.180000,-0.125294,1.337563,False
2015-Q4,2015,4,Wuppertal,100.811096,5.830000,5.670000,5.180000,6.330000,1.162555,1.300472,False
2016-Q1,2016,1,Wuppertal,102.600021,5.970000,5.830000,5.300000,6.460000,1.774532,2.848173,False
2016-Q2,2016,2,Wuppertal,102.830811,5.950000,5.820000,5.330000,6.430000,0.224941,3.060021,False
2016-Q3,2016,3,Wuppertal,104.476318,6.070000,5.950000,5.350000,6.570000,1.600209,4.840555,False
2016-Q4,2016,4,Wuppertal,104.438461,6.070000,5.900000,5.370000,6.570000,-0.036235,3.598180,False
2017-Q1,2017,1,Wuppertal,105.436356,6.140000,6.000000,5.490000,6.630000,0.955485,2.764458,False
2017-Q2,2017,2,Wuppertal,106.497108,6.220000,6.020000,5.530000,6.750000,1.006060,3.565369,False
2017-Q3,2017,3,Wuppertal,106.667809,6.210000,6.000000,5.500000,6.750000,0.160286,2.097595,False
2017-Q4,2017,4,Wuppertal,107.313416,6.280000,6.100000,5.540000,6.840000,0.605250,2.752773,False
2018-Q1,2018,1,Wuppertal,108.827591,6.370000,6.200000,5.610000,6.950000,1.410984,3.216381,False
2018-Q2,2018,2,Wuppertal,109.108093,6.350000,6.180000,5.640000,6.960000,0.257749,2.451695,False
2018-Q3,2018,3,Wuppertal,109.572914,6.410000,6.250000,5.640000,6.970000,0.426019,2.723507,False
2018-Q4,2018,4,Wuppertal,109.465942,6.370000,6.250000,5.600000,6.910000,-0.097626,2.005832,False
2019-Q1,2019,1,Wuppertal,112.193314,6.570000,6.410000,5.780000,7.080000,2.491525,3.092711,False
2019-Q2,2019,2,Wuppertal,112.080093,6.570000,6.410000,5.830000,7.170000,-0.100915,2.723904,False
2019-Q3,2019,3,Wuppertal,114.327614,6.670000,6.500000,5.880000,7.310000,2.005281,4.339302,False
2019-Q4,2019,4,Wuppertal,115.553558,6.720000,6.500000,5.940000,7.320000,1.072308,5.561196,False
2020-Q1,2020,1,Wuppertal,116.302872,6.820000,6.620000,6.000000,7.500000,0.648455,3.662926,False
2020-Q2,2020,2,Wuppertal,117.771774,6.900000,6.730000,6.040000,7.520000,1.262998,5.078226,False
2020-Q3,2020,3,Wuppertal,117.654350,6.870000,6.670000,6.070000,7.500000,-0.099705,2.909828,False
2020-Q4,2020,4,Wuppertal,118.644356,6.910000,6.720000,6.050000,7.560000,0.841453,2.674775,False
2021-Q1,2021,1,Wuppertal,120.225304,7.030000,6.820000,6.120000,7.780000,1.332510,3.372601,False
2021-Q2,2021,2,Wuppertal,121.239746,7.140000,7.000000,6.300000,7.780000,0.843784,2.944654,False
2021-Q3,2021,3,Wuppertal,121.421768,7.120000,6.910000,6.220000,7.800000,0.150134,3.202107,False
2021-Q4,2021,4,Wuppertal,122.409500,7.180000,7.000000,6.290000,7.950000,0.813472,3.173471,False
2022-Q1,2022,1,Wuppertal,126.584099,7.450000,7.220000,6.520000,8.220000,3.410355,5.289066,False
2022-Q2,2022,2,Wuppertal,128.041901,7.540000,7.300000,6.580000,8.330000,1.151647,5.610499,False
2022-Q3,2022,3,Wuppertal,128.794769,7.630000,7.450000,6.670000,8.460000,0.587986,6.072223,False
2022-Q4,2022,4,Wuppertal,131.107330,7.710000,7.500000,6.720000,8.500000,1.795540,7.105519,False
2023-Q1,2023,1,Wuppertal,133.156021,7.920000,7.670000,6.810000,8.840000,1.562606,5.191744,False
2023-Q2,2023,2,Wuppertal,134.064743,7.950000,7.690000,6.910000,8.900000,0.682449,4.703806,False
2023-Q3,2023,3,Wuppertal,136.107193,8.080000,7.830000,7.000000,9.000000,1.523480,5.677578,False
2023-Q4,2023,4,Wuppertal,137.314667,8.090000,7.920000,7.000000,9.000000,0.887149,4.734546,False
2024-Q1,2024,1,Wuppertal,140.882904,8.410000,8.150000,7.230000,9.380000,2.598584,5.802879,False
2024-Q2,2024,2,Wuppertal,142.243607,8.430000,8.170000,7.310000,9.370000,0.965839,6.100682,False
2024-Q3,2024,3,Wuppertal,144.623322,8.550000,8.200000,7.410000,9.650000,1.672986,6.256928,False
2024-Q4,2024,4,Wuppertal,145.131836,8.660000,8.460000,7.480000,9.710000,0.351613,5.692887,False
2025-Q1,2025,1,Wuppertal,147.598389,8.750000,8.510000,7.530000,9.720000,1.699526,4.766714,False
2025-Q2,2025,2,Wuppertal,148.388458,8.850000,8.600000,7.550000,10.000000,0.535283,4.319949,False
2025-Q3,2025,3,Wuppertal,151.102676,8.900000,8.660000,7.650000,10.000000,1.829130,4.480159,False
2025-Q4,2025,4,Wuppertal,151.788361,9.020000,8.820000,7.750000,10.000000,0.453787,4.586537,False
2026-Q1,2026,1,Wuppertal,152.441544,9.060000,8.850000,7.850000,10.000000,0.430325,3.281306,False
